Time	A470	A350	A340	A330	A320	A310	A300	
6.12231	0.0140382	0.0838473	0.141508	0.238993	0.384381	0.562185	1.05928
6.16517	0.0140716	0.0838552	0.141425	0.238772	0.383994	0.561651	1.05886
6.20832	0.0141067	0.083845	0.141296	0.238527	0.383561	0.561125	1.0584
6.25177	0.0141111	0.0837899	0.141229	0.238261	0.383117	0.560653	1.05791
6.29553	0.0141217	0.0837978	0.141162	0.238068	0.382696	0.560127	1.05743
6.33957	0.0141643	0.0838125	0.141042	0.237851	0.38227	0.559564	1.057
6.38394	0.0142011	0.0838117	0.140927	0.23763	0.38181	0.559035	1.05653
6.4286	0.0142078	0.0838087	0.140834	0.237386	0.381368	0.55855	1.05606
6.47358	0.0142241	0.0838204	0.140802	0.23719	0.380962	0.557995	1.05566
6.51888	0.0142715	0.0838707	0.140696	0.236977	0.380567	0.557476	1.05527
6.56448	0.0143061	0.0838606	0.140587	0.236731	0.380113	0.556961	1.05478
6.61039	0.0142738	0.0838343	0.140569	0.236488	0.379717	0.556498	1.05433
6.65662	0.0142856	0.0838406	0.140522	0.236286	0.379353	0.556007	1.05387
6.70319	0.0143158	0.0838431	0.140441	0.236052	0.378955	0.555522	1.05343
6.75006	0.0143369	0.0838156	0.140375	0.23579	0.37855	0.555083	1.05292
6.79728	0.0143148	0.0837726	0.140317	0.235563	0.378153	0.554589	1.05246
6.8448	0.014348	0.0837882	0.140244	0.235362	0.377781	0.554056	1.05203
6.89266	0.0143926	0.0837851	0.140098	0.235132	0.377356	0.553531	1.05161
6.94086	0.0143807	0.0837405	0.140016	0.234889	0.376934	0.553026	1.05111
6.98939	0.0143671	0.0837233	0.139952	0.234672	0.376576	0.552507	1.05069
7.03825	0.0143918	0.0837388	0.139836	0.234461	0.376179	0.551974	1.0502
7.08745	0.0144159	0.0837654	0.139735	0.234226	0.375731	0.551483	1.04978
7.137	0.0144194	0.0837473	0.139676	0.233982	0.375331	0.550976	1.04935
7.18689	0.0144588	0.0837814	0.139631	0.233755	0.374943	0.550455	1.04895
7.23711	0.014545	0.0838211	0.139589	0.233549	0.374554	0.549935	1.04854
7.2877	0.014584	0.0837862	0.139504	0.23328	0.374123	0.549488	1.04808
7.33862	0.0145879	0.0837591	0.139441	0.233042	0.373745	0.549001	1.04767
7.38991	0.0146438	0.0837815	0.139361	0.232827	0.373375	0.548499	1.04726
7.44155	0.0146636	0.083748	0.139233	0.232611	0.37298	0.548031	1.0468
7.49355	0.01463	0.0837151	0.139164	0.2324	0.372593	0.547563	1.04632
7.54591	0.0146115	0.0837342	0.139105	0.232241	0.372251	0.547056	1.04592
7.59864	0.0146289	0.0837326	0.138978	0.232052	0.371819	0.546568	1.04547
7.65172	0.0146147	0.0837052	0.138916	0.23182	0.371397	0.546116	1.04503
7.70517	0.0146026	0.0837097	0.138855	0.23165	0.37101	0.545629	1.04465
7.759	0.0146399	0.083761	0.138758	0.231466	0.370594	0.545135	1.04426
7.8132	0.0146554	0.0837261	0.138648	0.231202	0.370171	0.544676	1.04386
7.86777	0.0146368	0.0837435	0.138597	0.230986	0.369829	0.544229	1.04344
7.92273	0.014674	0.0837647	0.138514	0.230773	0.369459	0.543731	1.04306
7.97806	0.0146978	0.0837674	0.138409	0.230545	0.369027	0.543278	1.04263
8.03378	0.0146935	0.0837511	0.138365	0.230311	0.368679	0.542826	1.04215
8.08988	0.0147387	0.0837801	0.138339	0.230119	0.368313	0.542326	1.04172
8.14637	0.0147876	0.0837717	0.138268	0.229889	0.367901	0.541874	1.04129
8.20326	0.0147791	0.0837289	0.138234	0.229679	0.367529	0.541418	1.04091
8.26054	0.0147915	0.0837247	0.138143	0.229508	0.367174	0.540922	1.04056
8.31821	0.0148421	0.0837047	0.137986	0.229312	0.366767	0.540469	1.04018
8.37629	0.0148286	0.0836625	0.137907	0.229094	0.366441	0.540032	1.03978
8.43476	0.014866	0.0836612	0.137855	0.228899	0.366104	0.539537	1.03945
8.49365	0.0149142	0.0836685	0.137751	0.228695	0.365707	0.539121	1.03909
8.55294	0.0148904	0.0836498	0.137719	0.228452	0.365331	0.538725	1.03873
8.61264	0.0148955	0.0836775	0.137685	0.22827	0.364981	0.538275	1.03834
8.67275	0.014922	0.0837079	0.137601	0.228026	0.364615	0.537885	1.03784
8.73329	0.0148798	0.0837145	0.137591	0.227801	0.364257	0.537448	1.03741
8.79424	0.0148746	0.0837536	0.137559	0.227638	0.363891	0.536957	1.03698
8.85561	0.0149107	0.0837659	0.137477	0.227437	0.363463	0.536507	1.03657
8.91741	0.0148937	0.0837554	0.137461	0.227222	0.363134	0.536052	1.03627
8.97964	0.0149365	0.0837933	0.137349	0.227065	0.362768	0.535574	1.03598
9.0423	0.0149811	0.0837919	0.137247	0.226853	0.362391	0.535153	1.03564
9.1054	0.0149661	0.0837749	0.137188	0.226649	0.362064	0.534724	1.03533
9.16893	0.0150047	0.0838284	0.137111	0.226455	0.361717	0.534288	1.035
9.2329	0.0150158	0.0837971	0.13706	0.226211	0.361357	0.533885	1.03461
9.29731	0.0150055	0.0838016	0.137031	0.226031	0.361048	0.533416	1.03425
9.36217	0.0150647	0.0838	0.136936	0.225836	0.360678	0.532947	1.03383
9.42749	0.0150699	0.0837175	0.136896	0.225633	0.360356	0.532515	1.03343
9.49325	0.0150712	0.0837209	0.136847	0.225483	0.360003	0.532039	1.03308
9.55947	0.0150677	0.0837129	0.136753	0.225302	0.359619	0.531636	1.03269
9.62615	0.01502	0.0836834	0.136708	0.225137	0.359312	0.531233	1.03238
9.69329	0.0150488	0.0837474	0.136615	0.224998	0.358961	0.530811	1.03202
9.7609	0.015085	0.0837546	0.136571	0.224795	0.358622	0.53045	1.03168
9.82897	0.0150868	0.0838018	0.136542	0.224637	0.358321	0.530037	1.03136
9.89752	0.0151345	0.0838457	0.136449	0.224449	0.357952	0.529662	1.03096
9.96654	0.01514	0.0838245	0.136426	0.224243	0.357613	0.52928	1.03061
10.036	0.015157	0.0838756	0.136348	0.224055	0.357283	0.528845	1.03024
10.106	0.0151336	0.0838727	0.136266	0.223817	0.356924	0.528432	1.02986
10.1765	0.0150801	0.0838803	0.136212	0.223633	0.356638	0.527999	1.02953
10.2474	0.0151325	0.0838894	0.136128	0.223497	0.356295	0.527596	1.02906
10.3189	0.0151186	0.0838368	0.136092	0.223341	0.355995	0.527214	1.0287
10.3908	0.015144	0.0838511	0.136024	0.223207	0.355682	0.526799	1.02838
10.4633	0.0151581	0.0838274	0.135965	0.222976	0.355352	0.526444	1.02807
10.5362	0.0151421	0.0838352	0.135946	0.222811	0.355061	0.526067	1.02781
10.6097	0.0151816	0.0838351	0.135867	0.222612	0.354736	0.52572	1.02749
10.6836	0.0151441	0.0838138	0.135869	0.222441	0.354465	0.52534	1.02717
10.7581	0.0151789	0.0838436	0.135815	0.222295	0.354122	0.524923	1.02684
10.8331	0.0151826	0.0838306	0.135785	0.222104	0.35382	0.52455	1.02652
10.9086	0.0152239	0.0838498	0.135711	0.221967	0.353466	0.524122	1.02622
10.9846	0.0152544	0.083874	0.135643	0.221767	0.353115	0.523773	1.0259
11.0612	0.0152373	0.0838829	0.135596	0.221642	0.352829	0.523419	1.02559
11.1383	0.0152369	0.0839364	0.13552	0.221461	0.352521	0.523053	1.02514
11.2159	0.0151692	0.0839109	0.13548	0.221306	0.352245	0.522659	1.02483
11.2941	0.0151862	0.0839549	0.135385	0.22113	0.351933	0.522265	1.02445
11.3728	0.0151579	0.0839353	0.135381	0.220955	0.351668	0.521906	1.02413
11.452	0.0151821	0.0839332	0.135332	0.220828	0.35136	0.521522	1.02381
11.5318	0.0152086	0.0839328	0.135307	0.220634	0.351092	0.521176	1.0235
11.6122	0.015257	0.0839699	0.135284	0.220505	0.350792	0.52081	1.0232
11.6931	0.0152784	0.0839966	0.135229	0.220324	0.350488	0.520488	1.02292
11.7745	0.0152837	0.0839776	0.135225	0.220188	0.350202	0.52015	1.02269
11.8566	0.0152961	0.0839839	0.135147	0.22002	0.349884	0.51984	1.02241
11.9392	0.0152974	0.0839635	0.135138	0.219867	0.349577	0.519439	1.02215
12.0224	0.015325	0.0839971	0.135032	0.219684	0.349225	0.519108	1.02179
12.1061	0.0152904	0.0839929	0.135005	0.219557	0.348952	0.518725	1.02151
12.1904	0.0152951	0.084042	0.134905	0.219445	0.34869	0.518364	1.0212
12.2753	0.0152627	0.0840355	0.134882	0.219305	0.3485	0.518	1.02095
12.3609	0.0153065	0.084062	0.134822	0.219132	0.348193	0.517661	1.02071
12.4469	0.0152819	0.0840237	0.134837	0.218982	0.347952	0.517362	1.02058
12.5336	0.015312	0.0840567	0.134787	0.218843	0.347603	0.517068	1.02027
12.6209	0.0152837	0.0840505	0.134775	0.218683	0.347335	0.516765	1.02001
12.7088	0.0153058	0.0841001	0.134724	0.218547	0.347066	0.51645	1.01972
12.7973	0.0152707	0.0840662	0.134721	0.218402	0.346835	0.5161	1.0194
12.8865	0.0152979	0.0841066	0.134667	0.218261	0.346548	0.515748	1.01901
12.9762	0.0153159	0.0841097	0.134618	0.218123	0.34629	0.515405	1.0187
13.0666	0.0154024	0.0841615	0.134486	0.217967	0.346012	0.515086	1.0184
13.1576	0.0153092	0.0841428	0.134465	0.21784	0.345777	0.514778	1.01815
13.2492	0.0152065	0.0841967	0.134404	0.217685	0.345526	0.514491	1.01787
13.3414	0.0152402	0.0841713	0.134434	0.217563	0.345297	0.514156	1.01762
13.4343	0.0153958	0.0842082	0.134396	0.217397	0.345052	0.513834	1.01733
13.5279	0.0154285	0.0842113	0.134413	0.217304	0.344801	0.51348	1.01712
13.6221	0.0154365	0.0842502	0.134336	0.217177	0.344556	0.513204	1.01689
13.7169	0.0154114	0.0842866	0.134273	0.217107	0.344267	0.512895	1.01672
13.8124	0.0154151	0.0842999	0.134243	0.216947	0.343989	0.51264	1.0165
13.9086	0.015416	0.0843034	0.134198	0.216862	0.343721	0.512336	1.01631
14.0054	0.0153927	0.0842765	0.134168	0.216651	0.343509	0.512056	1.0161
14.1029	0.0153816	0.0842924	0.134108	0.216555	0.343244	0.511746	1.01584
14.201	0.0153498	0.0842945	0.134082	0.216447	0.343032	0.511407	1.0156
14.2999	0.0153503	0.0843552	0.134041	0.216321	0.342812	0.511114	1.01534
14.3994	0.015322	0.0843849	0.13406	0.216221	0.342612	0.510814	1.0151
14.4997	0.0154138	0.0844845	0.134018	0.216068	0.342389	0.51058	1.01482
14.6006	0.0154127	0.0845262	0.134001	0.215951	0.342141	0.510332	1.01456
14.7022	0.0153567	0.0844441	0.133975	0.215822	0.341923	0.510052	1.01437
14.8045	0.0153935	0.0844289	0.133927	0.215747	0.341683	0.509747	1.01415
14.9076	0.0153748	0.0844466	0.133882	0.215609	0.341485	0.509456	1.01392
15.0113	0.0153819	0.0844953	0.133838	0.215435	0.341268	0.509194	1.01363
15.1158	0.0153645	0.0844744	0.133835	0.215314	0.341024	0.508905	1.01338
15.221	0.0154093	0.0844764	0.133792	0.215187	0.34079	0.508695	1.01322
15.3269	0.0154533	0.0845473	0.133771	0.21509	0.340569	0.508451	1.01306
15.4336	0.015467	0.0845757	0.133762	0.214963	0.340382	0.508133	1.01283
15.541	0.0155182	0.0846076	0.133744	0.214868	0.340167	0.507845	1.01259
15.6491	0.0155086	0.0846151	0.133754	0.214798	0.339913	0.507533	1.01244
15.758	0.0155245	0.0846186	0.13372	0.2147	0.339694	0.50729	1.0123
15.8676	0.0154538	0.0846534	0.133672	0.214629	0.339468	0.5071	1.01214
15.978	0.0153872	0.0846541	0.133643	0.214488	0.339289	0.506809	1.01199
16.0892	0.015369	0.0846939	0.13359	0.214297	0.339098	0.506552	1.01176
16.2012	0.0153706	0.0847174	0.133559	0.214224	0.338877	0.50631	1.01153
16.3139	0.0153974	0.0847263	0.133548	0.214168	0.33867	0.506073	1.01131
16.4274	0.0154569	0.0847909	0.133536	0.214048	0.33846	0.505832	1.01112
16.5417	0.0154892	0.0847929	0.13355	0.21395	0.338254	0.505564	1.01096
16.6567	0.0154801	0.0847779	0.133521	0.21384	0.338091	0.505329	1.0108
16.7726	0.0155312	0.0847709	0.13349	0.213711	0.337938	0.505109	1.01061
16.8893	0.0154378	0.0847626	0.133489	0.21368	0.337702	0.504877	1.0104
17.0068	0.0153732	0.0848041	0.133442	0.213588	0.337467	0.504651	1.0102
17.1251	0.0153799	0.0848458	0.133413	0.213466	0.337286	0.504436	1.00998
17.2442	0.0153535	0.0847905	0.133411	0.213331	0.337139	0.504169	1.00974
17.3641	0.0153542	0.0848137	0.133394	0.213219	0.336991	0.503933	1.00948
17.4849	0.0154063	0.0848788	0.13333	0.213128	0.336811	0.503734	1.0093
17.6065	0.0154174	0.0849332	0.133287	0.213069	0.336553	0.50354	1.00916
17.729	0.0154035	0.0849406	0.133272	0.213	0.336353	0.503336	1.00907
17.8523	0.0154064	0.0849727	0.133256	0.212903	0.336185	0.503123	1.00898
17.9765	0.0153803	0.0850045	0.133233	0.212798	0.335998	0.502901	1.00881
18.1015	0.0153407	0.0850144	0.133203	0.21271	0.335787	0.502656	1.00856
18.2274	0.0153568	0.0850514	0.133181	0.212621	0.335614	0.502466	1.00837
18.3541	0.015408	0.0850803	0.133152	0.212501	0.335466	0.502253	1.00818
18.4818	0.0153851	0.0850767	0.133153	0.21245	0.335164	0.502029	1.00813
18.6103	0.0153624	0.085078	0.133181	0.212386	0.33466	0.501801	1.00806
18.7397	0.0153693	0.085115	0.133168	0.212274	0.33462	0.501604	1.00785
18.87	0.0153722	0.0851697	0.133146	0.21219	0.334496	0.501436	1.00765
19.0012	0.0153713	0.0852125	0.133125	0.212161	0.33435	0.501264	1.00742
19.1334	0.0154059	0.085241	0.133096	0.212082	0.33422	0.501036	1.00726
19.2664	0.0154661	0.0851934	0.133064	0.211964	0.334092	0.50079	1.00711
19.4004	0.0154504	0.0852176	0.133067	0.211861	0.333854	0.500611	1.00699
19.5353	0.0153978	0.0852431	0.133094	0.21177	0.33374	0.500441	1.00679
19.6711	0.0153413	0.0852695	0.133104	0.211709	0.333629	0.500245	1.0067
19.8079	0.0153018	0.0852998	0.133047	0.211623	0.333521	0.500068	1.00665
19.9456	0.0153645	0.0853278	0.133009	0.211533	0.333379	0.499894	1.00652
20.0843	0.0154254	0.0853636	0.132985	0.211482	0.333201	0.499737	1.00633
20.2239	0.0154298	0.0853626	0.132954	0.211451	0.333012	0.499509	1.00616
20.3645	0.0154248	0.0853466	0.132989	0.211341	0.332859	0.499271	1.00607
20.5061	0.0153795	0.0853976	0.132958	0.211233	0.332752	0.499041	1.00591
20.6486	0.0153269	0.085473	0.132901	0.211188	0.332624	0.498855	1.00575
20.7922	0.0152935	0.0855308	0.132885	0.211181	0.332502	0.498746	1.00561
20.9367	0.0152687	0.0855519	0.132892	0.211113	0.332359	0.498582	1.00549
21.0823	0.0152896	0.0855632	0.132899	0.211026	0.332182	0.498392	1.00539
21.2288	0.0152952	0.085529	0.1329	0.210945	0.332007	0.498193	1.00524
21.3764	0.0153253	0.0855525	0.132884	0.210865	0.331897	0.497999	1.00505
21.525	0.0153691	0.0855603	0.132863	0.210826	0.331778	0.497851	1.00485
21.6746	0.0153819	0.0855875	0.132858	0.210759	0.331636	0.497714	1.00474
21.8252	0.0154001	0.0856183	0.132877	0.210603	0.331511	0.49753	1.00472
21.9769	0.0154134	0.0856366	0.132832	0.210507	0.331354	0.49731	1.00458
22.1297	0.0153764	0.0856365	0.132787	0.210457	0.331171	0.497152	1.00432
22.2835	0.0153293	0.0856217	0.132756	0.210448	0.331075	0.497053	1.0041
22.4384	0.0152685	0.0856621	0.132757	0.210394	0.330969	0.496873	1.00406
22.5943	0.0152165	0.0857019	0.132746	0.210287	0.330829	0.49669	1.00395
22.7514	0.0152366	0.0857394	0.132736	0.210234	0.330666	0.496528	1.00383
22.9095	0.0152519	0.0857803	0.132752	0.210198	0.330529	0.496382	1.00364
23.0687	0.0152571	0.0858346	0.132772	0.210144	0.330444	0.496184	1.00344
23.229	0.015225	0.0858472	0.132694	0.210082	0.330293	0.49599	1.00342
23.3904	0.0152486	0.0858307	0.132653	0.210004	0.330121	0.495827	1.00337
23.553	0.0153043	0.085839	0.132663	0.209931	0.330022	0.495676	1.00318
23.7167	0.0153	0.0858922	0.132698	0.209858	0.329931	0.495487	1.00308
23.8815	0.0152636	0.0859549	0.132725	0.209787	0.329816	0.495302	1.00296
24.0474	0.0152615	0.0859599	0.132731	0.209781	0.329667	0.495154	1.00291
24.2146	0.0152597	0.0859487	0.132651	0.2097	0.329496	0.495007	1.00276
24.3828	0.0152831	0.085972	0.132613	0.209597	0.329406	0.494893	1.00258
24.5522	0.015305	0.0860187	0.132625	0.209542	0.329273	0.494741	1.00238
24.7229	0.0153226	0.0860767	0.132602	0.209543	0.329123	0.49449	1.00227
24.8946	0.0153072	0.0860749	0.13264	0.209533	0.328982	0.494419	1.00225
25.0676	0.0153062	0.0860845	0.132646	0.209418	0.328876	0.494306	1.00223
25.2418	0.0153271	0.0861208	0.132558	0.209322	0.328794	0.494111	1.00206
25.4172	0.0152878	0.0861163	0.132519	0.209308	0.328616	0.493929	1.00189
25.5938	0.0152423	0.0861301	0.132501	0.209262	0.328498	0.493796	1.00183
25.7716	0.0152948	0.0861781	0.132511	0.209214	0.328411	0.493641	1.00176
25.9506	0.0153374	0.0862125	0.132463	0.209145	0.328277	0.493467	1.00156
26.131	0.0153055	0.086192	0.132423	0.209092	0.328158	0.493344	1.00142
26.3125	0.0152422	0.0861796	0.132467	0.209026	0.328052	0.493249	1.00122
26.4953	0.015214	0.0861833	0.132491	0.208967	0.327949	0.493051	1.00098
26.6794	0.01527	0.0861825	0.132473	0.208941	0.327812	0.492887	1.00087
26.8647	0.0152626	0.0862069	0.132455	0.208864	0.327681	0.492725	1.00087
27.0514	0.0152239	0.0862858	0.132442	0.208754	0.327554	0.492571	1.00087
27.2393	0.0152709	0.0862714	0.132403	0.208771	0.327486	0.492395	1.0008
27.4285	0.0152588	0.0862978	0.132384	0.208741	0.327359	0.492249	1.00069
27.619	0.0153022	0.0863445	0.1324	0.20865	0.327179	0.492165	1.00067
27.8109	0.0153012	0.0863655	0.132366	0.208636	0.32713	0.492001	1.00051
28.0041	0.0152942	0.0863608	0.132333	0.208525	0.327014	0.491808	1.00029
28.1986	0.0152691	0.0863831	0.132356	0.208431	0.326856	0.491683	1.00023
28.3945	0.0152202	0.0863685	0.132361	0.208414	0.326726	0.491573	1.00001
28.5918	0.01515	0.0863677	0.132334	0.208352	0.326599	0.491387	0.999784
28.7904	0.0152176	0.0864476	0.132338	0.208302	0.326499	0.491229	0.999606
28.9903	0.0152699	0.0864908	0.132312	0.208251	0.326401	0.491113	0.999544
29.1917	0.0152945	0.0864527	0.132275	0.208225	0.326263	0.490921	0.999557
29.3945	0.0152368	0.0864417	0.132288	0.208176	0.326125	0.490803	0.999475
29.5986	0.0151573	0.0864504	0.13231	0.20808	0.326067	0.490697	0.99935
29.8042	0.0152037	0.0864476	0.132297	0.20798	0.326023	0.490529	0.999212
30.0112	0.0152338	0.0864699	0.132231	0.207983	0.325847	0.490315	0.99893
30.2197	0.0152546	0.0864886	0.132204	0.207958	0.325721	0.490234	0.998751
30.4296	0.0152676	0.0865047	0.132229	0.207877	0.32565	0.490135	0.998675
30.6409	0.0152568	0.0864759	0.132241	0.207838	0.325465	0.489954	0.998502
30.8537	0.015203	0.0864648	0.132231	0.207816	0.325364	0.489793	0.998339
31.068	0.0151461	0.0865413	0.13213	0.207702	0.325286	0.489626	0.998256
31.2838	0.0151409	0.086604	0.132204	0.207638	0.325174	0.489502	0.998104
31.501	0.0151786	0.0865874	0.132165	0.207633	0.325048	0.48938	0.998008
31.7198	0.0152462	0.0865552	0.132123	0.207595	0.324972	0.48914	0.998056
31.9401	0.0152201	0.0865639	0.132101	0.2075	0.324811	0.489032	0.997926
32.1619	0.0152213	0.0865662	0.132106	0.207404	0.324751	0.488896	0.99767
32.3853	0.0152802	0.0866098	0.132037	0.207372	0.324648	0.488719	0.99742
32.6102	0.0152496	0.0866418	0.132036	0.20733	0.324512	0.488596	0.997411
32.8366	0.0152266	0.0865857	0.132046	0.207253	0.32439	0.488485	0.997422
33.0647	0.0152085	0.0866201	0.132052	0.207154	0.324293	0.488357	0.997278
33.2943	0.0152024	0.0866071	0.132008	0.207131	0.324149	0.488206	0.997063
33.5255	0.0151934	0.0866265	0.131968	0.207143	0.324013	0.488036	0.99698
33.7583	0.0152311	0.0866571	0.131868	0.20703	0.323956	0.487899	0.996796
33.9927	0.0152376	0.0866514	0.131898	0.207004	0.323841	0.48775	0.996683
34.2287	0.0152291	0.0866254	0.131929	0.206977	0.323719	0.48752	0.996684
34.4664	0.015211	0.0866234	0.131903	0.206908	0.323608	0.487387	0.996542
34.7057	0.015166	0.0865846	0.131895	0.20682	0.323451	0.487272	0.996399
34.9467	0.0151958	0.0866118	0.131812	0.206738	0.32338	0.487092	0.996242
35.1894	0.0152636	0.0866524	0.131808	0.206697	0.323303	0.486964	0.996017
35.4337	0.0152407	0.0866344	0.131578	0.206693	0.323179	0.486836	0.99592
35.6797	0.0151887	0.0866997	0.131642	0.206613	0.323043	0.486647	0.995789
35.9275	0.0151665	0.0866699	0.131654	0.20655	0.322908	0.486548	0.995599
36.1769	0.0152049	0.0866362	0.131626	0.206444	0.32283	0.486372	0.995589
36.4281	0.0151844	0.0866892	0.131631	0.206428	0.322681	0.486177	0.995384
36.681	0.0151775	0.0866839	0.131665	0.206432	0.322599	0.48606	0.995275
36.9357	0.0152863	0.0866764	0.131604	0.206359	0.322523	0.485893	0.99511
37.1921	0.0152439	0.0866796	0.131605	0.206236	0.322416	0.485769	0.994934
37.4504	0.0152055	0.0866541	0.131578	0.206188	0.322211	0.485629	0.994812
37.7104	0.0152471	0.0866791	0.131534	0.206162	0.322121	0.485443	0.994796
37.9722	0.0152361	0.0866485	0.131581	0.206137	0.322049	0.485317	0.994614
38.2358	0.0151824	0.0867032	0.131538	0.206015	0.321952	0.485158	0.994439
38.5013	0.0151644	0.0867	0.131537	0.205957	0.321793	0.485039	0.99423
38.7686	0.0151546	0.0866846	0.1315	0.205959	0.321671	0.484932	0.994208
39.0377	0.0152101	0.0867081	0.131481	0.20586	0.32158	0.484657	0.994101
39.3087	0.0151525	0.0866963	0.131442	0.205786	0.321432	0.484566	0.993825
39.5816	0.0151402	0.0867061	0.131452	0.205732	0.321328	0.484445	0.993707
39.8564	0.0151454	0.0867372	0.131406	0.205701	0.321231	0.484252	0.99357
40.1331	0.0152058	0.0867304	0.131408	0.205648	0.321091	0.484205	0.993441
40.4117	0.015204	0.0867035	0.131399	0.20561	0.321014	0.483959	0.993323
40.6922	0.0151719	0.0866597	0.131385	0.205497	0.320868	0.4838	0.993284
40.9747	0.0152534	0.0867218	0.131333	0.20547	0.320769	0.483675	0.992969
41.2591	0.0151893	0.0866879	0.131295	0.205427	0.320647	0.483525	0.992807
41.5456	0.0151617	0.0866414	0.131283	0.205376	0.320605	0.483385	0.99283
41.834	0.0152316	0.0866927	0.131265	0.205302	0.320419	0.483305	0.992876
42.1243	0.0151881	0.0866608	0.131193	0.205218	0.32031	0.483126	0.992684
42.4168	0.0151568	0.0866873	0.131247	0.20522	0.320172	0.482918	0.992423
42.7112	0.015196	0.0866547	0.131222	0.20514	0.32008	0.482784	0.992306
43.0077	0.0151858	0.0866461	0.131169	0.205092	0.319999	0.482562	0.992165
43.3062	0.0151167	0.0866306	0.131119	0.205047	0.31986	0.482502	0.992047
43.6068	0.015199	0.0866276	0.131077	0.204963	0.319796	0.482341	0.991918
43.9095	0.0151744	0.086598	0.131015	0.204884	0.319633	0.48219	0.991806
44.2142	0.015189	0.086589	0.131009	0.204823	0.319536	0.482029	0.991595
44.5211	0.015211	0.0866102	0.131004	0.204763	0.319402	0.481865	0.991525
44.8302	0.0151791	0.0866381	0.13096	0.204749	0.31931	0.481698	0.991307
45.1413	0.015152	0.0865819	0.130894	0.204715	0.319198	0.481539	0.991147
45.4547	0.0152179	0.0865811	0.130864	0.204617	0.319099	0.481407	0.990996
45.7701	0.0151892	0.0865984	0.130831	0.20451	0.318989	0.481252	0.990779
46.0878	0.0151801	0.0866379	0.130777	0.204531	0.318886	0.481111	0.99065
46.4077	0.0151835	0.0865804	0.130834	0.204499	0.318747	0.480969	0.990551
46.7298	0.0151905	0.0866065	0.130746	0.204402	0.318647	0.480841	0.990609
47.0541	0.0151316	0.086607	0.130775	0.204346	0.31855	0.480634	0.99038
47.3807	0.0151957	0.086572	0.130736	0.204334	0.318413	0.480502	0.990128
47.7096	0.0152074	0.0865385	0.130704	0.204233	0.318361	0.480322	0.989943
48.0407	0.0151828	0.0865626	0.130655	0.204152	0.318242	0.480208	0.98988
48.3741	0.0151678	0.0865093	0.130657	0.204149	0.318129	0.479977	0.989598
48.7098	0.0151559	0.0865488	0.130612	0.204104	0.317962	0.479898	0.989314
49.0479	0.015169	0.0865497	0.130581	0.20405	0.317846	0.479731	0.98929
49.3883	0.0152168	0.0865287	0.13055	0.203996	0.317754	0.479566	0.989229
49.731	0.0151516	0.0865246	0.130538	0.203914	0.317683	0.479426	0.989083
50.0762	0.0151744	0.0865235	0.13047	0.203897	0.317551	0.479308	0.988863
50.4237	0.0151574	0.0864737	0.130478	0.20378	0.317413	0.479144	0.988634
50.7737	0.0151897	0.0865527	0.130412	0.203757	0.317314	0.478991	0.988473
51.126	0.0151816	0.0865694	0.130407	0.203706	0.317186	0.478819	0.988431
51.4808	0.0151454	0.0864667	0.130369	0.203637	0.317077	0.478665	0.988189
51.8381	0.0151817	0.0864618	0.130336	0.203603	0.316985	0.478491	0.987981
52.1978	0.0152008	0.0864931	0.130276	0.203479	0.316862	0.47832	0.988044
52.5601	0.0151417	0.0864654	0.130257	0.203446	0.316753	0.478196	0.987771
52.9248	0.0151583	0.0864247	0.130222	0.203387	0.316648	0.478039	0.9876
53.2921	0.015143	0.0864291	0.13021	0.20335	0.316544	0.477852	0.98765
53.6619	0.0150854	0.0864658	0.130166	0.203278	0.316422	0.47778	0.987368
54.0343	0.0151823	0.0864278	0.130146	0.203216	0.316338	0.477587	0.987225
54.4092	0.0151993	0.0863806	0.130091	0.203214	0.316227	0.477365	0.987151
54.7868	0.0150878	0.0863829	0.130091	0.203098	0.316129	0.477241	0.986901
55.167	0.015172	0.0864145	0.130075	0.203082	0.31593	0.477109	0.986565
55.5498	0.015174	0.0864139	0.130065	0.203061	0.31589	0.476983	0.986404
55.9353	0.0151036	0.0864236	0.130002	0.202933	0.315763	0.476751	0.986471
56.3234	0.0151262	0.0863857	0.129988	0.202932	0.315655	0.476629	0.986346
56.7142	0.0151333	0.0863954	0.129976	0.202847	0.315537	0.47645	0.986134
57.1078	0.0151554	0.0863711	0.129941	0.202793	0.31541	0.476278	0.985854
57.504	0.0151454	0.0863748	0.129919	0.202768	0.315283	0.476177	0.985671
57.903	0.0151755	0.0863735	0.129886	0.202663	0.315229	0.476029	0.985605
58.3048	0.0151636	0.0863359	0.129869	0.202612	0.315077	0.475826	0.985558
58.7094	0.0151708	0.0863711	0.129858	0.202581	0.314967	0.4757	0.985366
59.1168	0.0151572	0.086359	0.129824	0.202495	0.314837	0.475614	0.985142
59.527	0.0151451	0.0863126	0.129774	0.202466	0.314768	0.475406	0.984999
60.0	0.015126	0.0863571	0.129752	0.202392	0.314641	0.475266	0.98479
