Time	A470	A350	A340	A330	A320	A310	A300	
6.47358	0.0188575	0.141426	0.199465	0.273074	0.379253	0.564144	1.13144
6.51888	0.01884	0.14144	0.199449	0.272993	0.379181	0.564059	1.13137
6.56448	0.0188093	0.141432	0.199392	0.272962	0.379093	0.563888	1.13123
6.61039	0.0188347	0.141434	0.199378	0.272927	0.378998	0.563751	1.1311
6.65662	0.0188658	0.141473	0.199416	0.272868	0.378859	0.563639	1.13107
6.70319	0.0188579	0.141435	0.199404	0.272799	0.378812	0.563524	1.13092
6.75006	0.018883	0.14142	0.199382	0.272756	0.378781	0.563395	1.13085
6.79728	0.0189303	0.141422	0.199383	0.27274	0.378669	0.563217	1.13066
6.8448	0.0189399	0.14144	0.199408	0.272685	0.378594	0.563111	1.13057
6.89266	0.0189356	0.141436	0.199409	0.272632	0.378531	0.562968	1.13047
6.94086	0.0189466	0.141429	0.199368	0.272632	0.378466	0.562787	1.13033
6.98939	0.0189896	0.141465	0.199406	0.27262	0.378361	0.56266	1.13019
7.03825	0.0189717	0.141454	0.19939	0.272564	0.37828	0.562563	1.13011
7.08745	0.0189435	0.141431	0.199354	0.27253	0.378222	0.562427	1.12998
7.137	0.018964	0.141473	0.199356	0.272492	0.378094	0.56231	1.12985
7.18689	0.0189724	0.141494	0.199352	0.272442	0.377979	0.562228	1.12972
7.23711	0.0189382	0.14145	0.199339	0.272372	0.377911	0.562122	1.12961
7.2877	0.0189382	0.14147	0.199313	0.272348	0.377813	0.562006	1.12948
7.33862	0.0189433	0.141467	0.1993	0.272312	0.377723	0.56189	1.12943
7.38991	0.0189327	0.141475	0.199286	0.272237	0.37767	0.561794	1.1293
7.44155	0.0189242	0.141435	0.199248	0.272188	0.377634	0.56168	1.12916
7.49355	0.0189456	0.141464	0.199246	0.272164	0.377567	0.561567	1.12907
7.54591	0.0189524	0.141475	0.199266	0.272108	0.377518	0.561466	1.12897
7.59864	0.0189353	0.141452	0.199225	0.272077	0.377445	0.561359	1.12886
7.65172	0.0189615	0.141482	0.199205	0.27207	0.37735	0.561209	1.12871
7.70517	0.0189938	0.141507	0.199214	0.272041	0.377227	0.561118	1.12858
7.759	0.0189715	0.141507	0.199203	0.271986	0.377171	0.56102	1.1285
7.8132	0.0189874	0.141512	0.199144	0.272012	0.377076	0.560862	1.12832
7.86777	0.0190188	0.141542	0.199162	0.271999	0.376959	0.560747	1.12822
7.92273	0.0190174	0.141534	0.199181	0.271935	0.376898	0.560652	1.12809
7.97806	0.0190198	0.141511	0.199159	0.271908	0.376834	0.560497	1.12796
8.03378	0.0190958	0.141532	0.199187	0.271874	0.376741	0.560399	1.12782
8.08988	0.0191042	0.141526	0.199188	0.271784	0.376692	0.560357	1.12767
8.14637	0.0191083	0.141526	0.199135	0.271744	0.376638	0.560212	1.12751
8.20326	0.0191312	0.141563	0.199141	0.271717	0.376548	0.560122	1.12741
8.26054	0.0191075	0.141585	0.199147	0.27164	0.376467	0.560033	1.12733
8.31821	0.0191045	0.141578	0.199116	0.271615	0.376421	0.559884	1.12729
8.37629	0.0191387	0.141614	0.199099	0.27157	0.376323	0.559785	1.12722
8.43476	0.0191496	0.141617	0.199089	0.271499	0.37626	0.559685	1.1272
8.49365	0.0191526	0.141588	0.199066	0.271482	0.376168	0.559539	1.12707
8.55294	0.0192016	0.141623	0.199092	0.271482	0.376039	0.559454	1.12702
8.61264	0.0191856	0.141612	0.199117	0.271415	0.375965	0.559404	1.12695
8.67275	0.0191629	0.141568	0.199092	0.271388	0.375902	0.559263	1.1269
8.73329	0.019189	0.141587	0.199132	0.271349	0.375789	0.559187	1.12682
8.79424	0.019164	0.141573	0.199146	0.271262	0.375736	0.559082	1.12678
8.85561	0.0191684	0.141577	0.199124	0.271242	0.375685	0.558955	1.12664
8.91741	0.0191882	0.141632	0.199126	0.271186	0.375615	0.55885	1.12654
8.97964	0.0191524	0.141626	0.199088	0.271132	0.375583	0.558741	1.12649
9.0423	0.0191799	0.14166	0.199034	0.271118	0.37551	0.558611	1.12633
9.1054	0.0192089	0.141685	0.199051	0.271075	0.37538	0.558526	1.12628
9.16893	0.0191865	0.141646	0.199018	0.271059	0.375309	0.558413	1.12618
9.2329	0.0192084	0.141649	0.199012	0.271091	0.375206	0.558294	1.12606
9.29731	0.0192012	0.14164	0.199013	0.271049	0.375118	0.55824	1.12601
9.36217	0.0191726	0.141608	0.198965	0.271005	0.375059	0.558098	1.126
9.42749	0.0192081	0.141639	0.199003	0.270937	0.374973	0.558023	1.12595
9.49325	0.0191824	0.141628	0.199016	0.270846	0.374917	0.557923	1.12593
9.55947	0.0191701	0.141626	0.198998	0.27082	0.374849	0.557777	1.12584
9.62615	0.0192076	0.141645	0.199039	0.270761	0.374752	0.557726	1.12574
9.69329	0.0192193	0.14163	0.199008	0.270741	0.374724	0.557633	1.12567
9.7609	0.0192752	0.141678	0.199003	0.270737	0.374644	0.557556	1.12557
9.82897	0.0192982	0.141705	0.199002	0.270682	0.374555	0.557522	1.12551
9.89752	0.0192974	0.141694	0.198956	0.270686	0.374496	0.557409	1.12535
9.96654	0.0193251	0.14172	0.198961	0.270651	0.374377	0.557328	1.12524
10.036	0.0192991	0.141688	0.198938	0.2706	0.374347	0.5572	1.1251
10.106	0.0193247	0.141709	0.198916	0.270559	0.374265	0.557111	1.12499
10.1765	0.0193167	0.141713	0.198911	0.270483	0.374212	0.557019	1.12492
10.2474	0.0193346	0.141718	0.198878	0.270464	0.374162	0.556902	1.12482
10.3189	0.0193427	0.14175	0.198913	0.270411	0.374069	0.556834	1.12474
10.3908	0.0193223	0.141736	0.198917	0.270395	0.374009	0.556707	1.12467
10.4633	0.0193575	0.141774	0.198928	0.270388	0.373895	0.556582	1.12456
10.5362	0.0193493	0.141765	0.198951	0.270346	0.37382	0.556505	1.12453
10.6097	0.019343	0.141766	0.198925	0.270333	0.373735	0.556387	1.12446
10.6836	0.0193444	0.141786	0.198922	0.270283	0.373637	0.556328	1.12436
10.7581	0.0193333	0.141762	0.19883	0.270253	0.373585	0.556255	1.12433
10.8331	0.0193759	0.141785	0.198828	0.270209	0.373501	0.556226	1.12426
10.9086	0.0193628	0.141783	0.198802	0.270155	0.373468	0.556148	1.1242
10.9846	0.0193967	0.14182	0.198801	0.270111	0.37339	0.556051	1.1241
11.0612	0.0194002	0.141817	0.198803	0.270055	0.373319	0.555966	1.12405
11.1383	0.0194052	0.141845	0.19879	0.270022	0.373227	0.55585	1.12395
11.2159	0.019436	0.141853	0.198841	0.269958	0.37313	0.555757	1.12389
11.2941	0.0194372	0.141842	0.198821	0.26994	0.373076	0.555638	1.12379
11.3728	0.0194578	0.141842	0.198848	0.269889	0.372983	0.555603	1.12371
11.452	0.0194311	0.141814	0.19883	0.269857	0.372961	0.555498	1.12369
11.5318	0.0194957	0.141853	0.198829	0.269818	0.372884	0.555437	1.12365
11.6122	0.0195226	0.141816	0.198786	0.269788	0.372856	0.555336	1.1236
11.6931	0.0195369	0.141855	0.19878	0.269777	0.372766	0.555268	1.12353
11.7745	0.0195067	0.141852	0.19875	0.269738	0.372692	0.555226	1.12343
11.8566	0.0195687	0.141894	0.198769	0.269732	0.372576	0.555163	1.1233
11.9392	0.0195904	0.141888	0.198778	0.269653	0.37251	0.555066	1.12321
12.0224	0.0196002	0.141907	0.198786	0.269648	0.372428	0.55497	1.12307
12.1061	0.0195917	0.141894	0.198801	0.269592	0.372385	0.554879	1.12299
12.1904	0.0195779	0.141908	0.198784	0.269581	0.372335	0.554758	1.12296
12.2753	0.0195654	0.141895	0.198793	0.269516	0.372279	0.554659	1.12292
12.3609	0.0195518	0.141914	0.198761	0.269528	0.37221	0.554552	1.12279
12.4469	0.0195368	0.141914	0.198746	0.269463	0.372112	0.554484	1.12265
12.5336	0.0195441	0.141942	0.198706	0.269467	0.372027	0.554384	1.12249
12.6209	0.0195723	0.14193	0.198732	0.269394	0.371931	0.554346	1.1224
12.7088	0.0195625	0.141942	0.198732	0.269384	0.371877	0.554288	1.12234
12.7973	0.0195784	0.14196	0.19877	0.269313	0.371841	0.55426	1.12234
12.8865	0.0195931	0.141988	0.198781	0.269301	0.371808	0.554162	1.12231
12.9762	0.0196199	0.141977	0.19875	0.269249	0.371757	0.554092	1.12232
13.0666	0.0196535	0.141998	0.198703	0.269243	0.371655	0.553973	1.12234
13.1576	0.0196661	0.141978	0.19867	0.269218	0.371576	0.553892	1.12242
13.2492	0.0196468	0.14201	0.198673	0.269219	0.371464	0.553822	1.12239
13.3414	0.0196479	0.14202	0.198652	0.269129	0.371402	0.553758	1.12239
13.4343	0.0196833	0.142037	0.198691	0.269081	0.371341	0.553706	1.12228
13.5279	0.0196579	0.142016	0.198701	0.269001	0.371302	0.553617	1.12221
13.6221	0.0196569	0.142061	0.198692	0.268972	0.371224	0.553502	1.12214
13.7169	0.0196354	0.142067	0.198623	0.268947	0.371191	0.553403	1.12205
13.8124	0.0196569	0.142086	0.198603	0.268937	0.371075	0.553342	1.12197
13.9086	0.0196359	0.142066	0.198143	0.268941	0.370993	0.553234	1.12196
14.0054	0.019637	0.14206	0.198084	0.268896	0.370909	0.553218	1.122
14.1029	0.0196212	0.142057	0.198162	0.268849	0.37087	0.553143	1.12199
14.201	0.0196256	0.142068	0.198246	0.268774	0.370848	0.553074	1.12192
14.2999	0.0196659	0.1421	0.198328	0.268756	0.370782	0.552993	1.12183
14.3994	0.0196831	0.142094	0.198337	0.268746	0.370726	0.552881	1.12171
14.4997	0.0197266	0.142144	0.198353	0.268723	0.370645	0.552806	1.12157
14.6006	0.0197208	0.14216	0.198333	0.268726	0.370591	0.552735	1.12145
14.7022	0.019709	0.142146	0.198364	0.268675	0.370536	0.552727	1.12141
14.8045	0.019695	0.142166	0.198398	0.268636	0.370487	0.552672	1.1214
14.9076	0.0197226	0.142159	0.198412	0.268574	0.370434	0.552586	1.12146
15.0113	0.0197874	0.14218	0.198451	0.268544	0.370354	0.552488	1.12141
15.1158	0.0198242	0.14217	0.198448	0.268516	0.370274	0.552372	1.12127
15.221	0.0198279	0.142154	0.198472	0.268475	0.370165	0.552326	1.12118
15.3269	0.0198125	0.142154	0.198472	0.268459	0.370109	0.552241	1.1211
15.4336	0.0198009	0.142159	0.198476	0.268337	0.370064	0.552146	1.12107
15.541	0.0198014	0.14221	0.198486	0.268288	0.370009	0.552081	1.12102
15.6491	0.0197847	0.142236	0.198465	0.268298	0.369949	0.551992	1.121
15.758	0.0198094	0.14224	0.198442	0.268261	0.369873	0.551919	1.12096
15.8676	0.0198055	0.142256	0.198443	0.26829	0.369779	0.551818	1.12088
15.978	0.0197873	0.142249	0.198465	0.268287	0.369733	0.55177	1.12069
16.0892	0.0197815	0.142259	0.198494	0.26824	0.36967	0.551736	1.12057
16.2012	0.0197721	0.142281	0.198517	0.268152	0.369608	0.551658	1.12054
16.3139	0.0197707	0.142291	0.19848	0.268084	0.369586	0.551574	1.1205
16.4274	0.0197789	0.142296	0.198469	0.268079	0.36952	0.551493	1.12048
16.5417	0.0197631	0.142308	0.198432	0.268117	0.36944	0.551376	1.12043
16.6567	0.0197845	0.142284	0.198439	0.268058	0.369412	0.551297	1.12043
16.7726	0.0198327	0.142309	0.19847	0.268013	0.36936	0.551251	1.12039
16.8893	0.0198435	0.142335	0.198477	0.267984	0.369304	0.551227	1.12035
17.0068	0.0198489	0.142342	0.198453	0.26789	0.369231	0.551199	1.12038
17.1251	0.0198383	0.142366	0.198456	0.267887	0.369159	0.551128	1.12037
17.2442	0.0197698	0.142357	0.198436	0.267933	0.369093	0.55102	1.12035
17.3641	0.0197632	0.142339	0.198426	0.267895	0.369053	0.550945	1.12031
17.4849	0.0197841	0.142355	0.198465	0.267854	0.368986	0.550891	1.12021
17.6065	0.01983	0.142389	0.198482	0.267801	0.368887	0.550817	1.12008
17.729	0.0198824	0.142411	0.198453	0.267759	0.368855	0.550724	1.12
17.8523	0.0199036	0.142433	0.198443	0.26773	0.368807	0.550648	1.11997
17.9765	0.0198893	0.14245	0.19845	0.267719	0.368753	0.550572	1.11991
18.1015	0.0198375	0.142437	0.198443	0.267704	0.368719	0.550488	1.11983
18.2274	0.0198507	0.14242	0.19845	0.267674	0.368678	0.550391	1.11976
18.3541	0.0198789	0.142467	0.198451	0.267623	0.368576	0.550353	1.11965
18.4818	0.0199082	0.142518	0.198423	0.267598	0.368505	0.55032	1.11952
18.6103	0.0199195	0.142508	0.198425	0.267583	0.368469	0.550261	1.11949
18.7397	0.0199199	0.142493	0.198433	0.267563	0.368438	0.550167	1.11947
18.87	0.0199157	0.142499	0.198428	0.267522	0.368375	0.550058	1.11941
19.0012	0.0199316	0.142521	0.198421	0.267473	0.368314	0.549966	1.11935
19.1334	0.0199555	0.142518	0.198407	0.267441	0.368245	0.549892	1.11922
19.2664	0.019964	0.142516	0.198395	0.267396	0.36816	0.549857	1.11913
19.4004	0.0199368	0.142518	0.198416	0.267389	0.368124	0.549842	1.11908
19.5353	0.0199995	0.142549	0.198446	0.267394	0.368096	0.549791	1.11904
19.6711	0.0200506	0.142587	0.198474	0.26735	0.36803	0.549703	1.11905
19.8079	0.0200692	0.142607	0.198443	0.267267	0.367964	0.549641	1.11892
19.9456	0.0200755	0.142557	0.198438	0.2672	0.367911	0.549619	1.11883
20.0843	0.020032	0.142563	0.198472	0.267204	0.367869	0.549556	1.11876
20.2239	0.0199747	0.14259	0.198472	0.267224	0.367825	0.549444	1.11866
20.3645	0.0199732	0.142604	0.198451	0.267201	0.367736	0.549346	1.11864
20.5061	0.0199945	0.142617	0.198432	0.267141	0.367671	0.54927	1.11866
20.6486	0.0199628	0.142614	0.198392	0.267085	0.367635	0.549197	1.11867
20.7922	0.0199476	0.142629	0.198374	0.267069	0.367592	0.549163	1.11858
20.9367	0.0199754	0.142684	0.198442	0.267065	0.36754	0.5491	1.11851
21.0823	0.020003	0.142692	0.19847	0.267072	0.367484	0.548996	1.11843
21.2288	0.020015	0.142666	0.198452	0.267002	0.367432	0.548933	1.11835
21.3764	0.0199901	0.142651	0.198437	0.266933	0.367392	0.548865	1.11832
21.525	0.0199621	0.142672	0.198388	0.266909	0.367341	0.548787	1.11829
21.6746	0.0199904	0.142669	0.198349	0.266864	0.367268	0.548756	1.11823
21.8252	0.0200146	0.142688	0.198404	0.266829	0.367196	0.548721	1.11815
21.9769	0.0199772	0.142709	0.198465	0.266823	0.367139	0.548639	1.11807
22.1297	0.0199771	0.142683	0.198476	0.266843	0.367095	0.548548	1.11805
22.2835	0.0200359	0.142727	0.198462	0.266833	0.367012	0.548476	1.118
22.4384	0.0200624	0.142795	0.198474	0.266776	0.366916	0.548447	1.11789
22.5943	0.0200688	0.14279	0.19845	0.266737	0.366881	0.54838	1.11773
22.7514	0.0200287	0.142755	0.198443	0.266712	0.366879	0.548295	1.11756
22.9095	0.0199929	0.142735	0.198445	0.266718	0.36682	0.548173	1.11746
23.0687	0.0200103	0.142761	0.198453	0.266696	0.366767	0.548081	1.11754
23.229	0.0200082	0.142795	0.198446	0.266636	0.366729	0.548028	1.11756
23.3904	0.0200086	0.142798	0.198375	0.266593	0.366701	0.547949	1.11745
23.553	0.0200197	0.142791	0.198352	0.266562	0.366634	0.547906	1.11734
23.7167	0.0200873	0.142815	0.198412	0.266548	0.366547	0.547867	1.11723
23.8815	0.0200923	0.142814	0.198384	0.266519	0.366473	0.547805	1.11722
24.0474	0.0200543	0.142811	0.198383	0.266505	0.366396	0.547706	1.11714
24.2146	0.0200551	0.142806	0.198381	0.26647	0.366355	0.547612	1.11703
24.3828	0.0201142	0.142818	0.19839	0.266434	0.366289	0.54758	1.11698
24.5522	0.0201648	0.142808	0.19838	0.26639	0.36623	0.547495	1.11694
24.7229	0.020119	0.14284	0.198355	0.266373	0.366198	0.547411	1.1169
24.8946	0.0201238	0.142879	0.19835	0.266358	0.366127	0.547296	1.11679
25.0676	0.0201387	0.142898	0.198369	0.266331	0.366084	0.54725	1.11659
25.2418	0.0201526	0.142893	0.198339	0.266252	0.366056	0.546769	1.11652
25.4172	0.0201395	0.14286	0.198301	0.266228	0.366012	0.546756	1.11651
25.5938	0.0201355	0.142879	0.198299	0.266213	0.365932	0.546783	1.11646
25.7716	0.0201824	0.142911	0.198301	0.26621	0.365866	0.546783	1.11639
25.9506	0.0201655	0.142963	0.198293	0.266156	0.365821	0.546743	1.1163
26.131	0.0201231	0.142896	0.198303	0.266094	0.365754	0.546657	1.11627
26.3125	0.0201342	0.142775	0.198327	0.266103	0.365687	0.546627	1.11614
26.4953	0.0201534	0.142881	0.198339	0.266067	0.365636	0.546575	1.11601
26.6794	0.020132	0.14289	0.198312	0.266026	0.365589	0.546455	1.116
26.8647	0.0200833	0.142875	0.198316	0.265993	0.365488	0.546412	1.11606
27.0514	0.0201163	0.142887	0.198319	0.265993	0.365428	0.546385	1.11598
27.2393	0.0201577	0.142972	0.198304	0.26597	0.365437	0.546337	1.11584
27.4285	0.0201537	0.143006	0.198281	0.265915	0.365385	0.546257	1.11582
27.619	0.0201441	0.142915	0.198271	0.265878	0.365317	0.546214	1.11578
27.8109	0.020146	0.142925	0.198306	0.26587	0.365257	0.546202	1.11564
28.0041	0.0201371	0.142959	0.198294	0.265819	0.365216	0.546114	1.11542
28.1986	0.0201926	0.14296	0.198262	0.265768	0.365173	0.546015	1.11528
28.3945	0.0201657	0.142935	0.198259	0.265772	0.36509	0.545987	1.11525
28.5918	0.020162	0.142996	0.198289	0.265763	0.365027	0.54589	1.11521
28.7904	0.0201164	0.142988	0.198256	0.265703	0.364992	0.545765	1.11515
28.9903	0.0201205	0.142975	0.198251	0.265663	0.364919	0.545713	1.1151
29.1917	0.020149	0.143017	0.19828	0.265661	0.364804	0.545644	1.11509
29.3945	0.0201566	0.143011	0.198244	0.265616	0.364768	0.54554	1.11496
29.5986	0.0201241	0.142995	0.198222	0.265562	0.364781	0.545374	1.11487
29.8042	0.0201371	0.143036	0.198205	0.26556	0.364719	0.545321	1.11477
30.0112	0.0201717	0.143086	0.198192	0.265547	0.36463	0.545284	1.11456
30.2197	0.0201345	0.143088	0.198187	0.265514	0.364542	0.545272	1.1144
30.4296	0.0201189	0.143054	0.19823	0.26548	0.364537	0.545216	1.1144
30.6409	0.0201583	0.143037	0.198229	0.265454	0.364498	0.545137	1.11436
30.8537	0.0201978	0.143009	0.198176	0.265401	0.364371	0.545066	1.11435
31.068	0.020187	0.143054	0.198177	0.265406	0.364337	0.544983	1.11419
31.2838	0.0202121	0.143093	0.198174	0.26537	0.364303	0.544879	1.11401
31.501	0.0201894	0.143069	0.198162	0.265293	0.364223	0.544756	1.11385
31.7198	0.0201885	0.143085	0.198171	0.265267	0.364138	0.544688	1.11392
31.9401	0.0202166	0.143112	0.198209	0.265281	0.364113	0.544634	1.11391
32.1619	0.0202165	0.143072	0.198161	0.265229	0.364017	0.54455	1.11378
32.3853	0.0201647	0.143072	0.198122	0.26517	0.363954	0.54446	1.11368
32.6102	0.0202315	0.143105	0.198122	0.265155	0.363942	0.544344	1.11351
32.8366	0.0202578	0.143126	0.198097	0.265097	0.363861	0.544232	1.11324
33.0647	0.0202143	0.143066	0.198118	0.265071	0.363786	0.544129	1.11301
33.2943	0.0202132	0.143102	0.1981	0.265053	0.363787	0.544083	1.11318
33.5255	0.0202075	0.143108	0.19807	0.265029	0.363687	0.543974	1.1132
33.7583	0.0201768	0.143053	0.198061	0.265013	0.363615	0.543913	1.11304
33.9927	0.0202116	0.143074	0.198038	0.264965	0.363535	0.543842	1.11304
34.2287	0.0202504	0.143128	0.19801	0.264921	0.363501	0.543693	1.11296
34.4664	0.0202222	0.143088	0.198005	0.264895	0.363465	0.543628	1.11279
34.7057	0.0202481	0.143092	0.197967	0.264836	0.363385	0.543546	1.11258
34.9467	0.0202628	0.143101	0.197975	0.264817	0.363318	0.543448	1.11245
35.1894	0.020173	0.143076	0.19802	0.264772	0.363286	0.543382	1.11235
35.4337	0.0201832	0.143117	0.197973	0.26476	0.363213	0.543292	1.11226
35.6797	0.0202408	0.143165	0.197968	0.264752	0.363108	0.543155	1.11231
35.9275	0.0202239	0.143116	0.197958	0.26468	0.363061	0.543041	1.11214
36.1769	0.0202808	0.143097	0.197968	0.264598	0.363069	0.542997	1.112
36.4281	0.020257	0.143132	0.197958	0.264596	0.362955	0.542873	1.11188
36.681	0.0201864	0.143128	0.197899	0.264559	0.362916	0.542769	1.11171
36.9357	0.0202071	0.143097	0.197901	0.264553	0.362849	0.542685	1.1117
37.1921	0.0202576	0.143125	0.197894	0.26452	0.362771	0.54261	1.11162
37.4504	0.0202868	0.143102	0.197884	0.264449	0.362747	0.542546	1.11145
37.7104	0.0202886	0.143105	0.197891	0.264446	0.362668	0.542431	1.11128
37.9722	0.0202264	0.143076	0.197848	0.264398	0.3626	0.542358	1.1111
38.2358	0.0202681	0.14312	0.197868	0.26436	0.362516	0.5422	1.11108
38.5013	0.0202657	0.143065	0.197894	0.264332	0.36245	0.542133	1.11098
38.7686	0.0202346	0.143068	0.197787	0.264304	0.362404	0.542062	1.11084
39.0377	0.0202943	0.143087	0.197808	0.264265	0.362332	0.541912	1.11081
39.3087	0.0202809	0.143082	0.197802	0.26423	0.362283	0.541854	1.11057
39.5816	0.0202279	0.143046	0.197799	0.264122	0.362223	0.541718	1.11046
39.8564	0.0202185	0.143044	0.197793	0.264115	0.362167	0.541629	1.11032
40.1331	0.020233	0.143068	0.197747	0.264111	0.362112	0.541534	1.11014
40.4117	0.0202636	0.143036	0.197757	0.264064	0.362015	0.541381	1.11005
40.6922	0.0202789	0.143064	0.197708	0.264014	0.361958	0.541352	1.10991
40.9747	0.0202824	0.143054	0.197736	0.264044	0.361932	0.541252	1.10981
41.2591	0.0202725	0.14303	0.197705	0.263992	0.361832	0.541132	1.10968
41.5456	0.0202866	0.143052	0.197686	0.263879	0.361767	0.541052	1.10949
41.834	0.0202063	0.143009	0.19767	0.263853	0.361704	0.540956	1.10929
42.1243	0.0202257	0.143041	0.197638	0.263864	0.361643	0.540812	1.1091
42.4168	0.0202727	0.143024	0.19763	0.263797	0.361579	0.540701	1.10907
42.7112	0.0202527	0.143013	0.197619	0.263792	0.361506	0.540626	1.10894
43.0077	0.0202381	0.143006	0.197523	0.263741	0.361414	0.540498	1.10879
43.3062	0.0202229	0.142984	0.197582	0.263638	0.361414	0.540399	1.10868
43.6068	0.0202384	0.142993	0.197519	0.263637	0.361335	0.540319	1.10852
43.9095	0.0202525	0.142954	0.197512	0.263596	0.361274	0.540188	1.10831
44.2142	0.0201778	0.143002	0.197505	0.263559	0.361211	0.540094	1.10817
44.5211	0.020051	0.142977	0.197473	0.263569	0.361115	0.539938	1.10793
44.8302	0.0200721	0.14298	0.197481	0.2635	0.361064	0.539841	1.10779
45.1413	0.0200853	0.142967	0.197448	0.263467	0.360964	0.539786	1.1072
45.4547	0.0201204	0.142949	0.197459	0.263388	0.360937	0.539668	1.10719
45.7701	0.0201136	0.142961	0.197448	0.263385	0.36084	0.539576	1.10718
46.0878	0.02013	0.142763	0.197442	0.263352	0.360793	0.539458	1.10713
46.4077	0.0202027	0.142841	0.197396	0.263324	0.360745	0.539342	1.10703
46.7298	0.0202376	0.14283	0.197395	0.26329	0.360689	0.53922	1.10687
47.0541	0.0202479	0.142844	0.197336	0.263216	0.360597	0.539112	1.10678
47.3807	0.0201335	0.142823	0.19732	0.26321	0.360534	0.538993	1.10659
47.7096	0.0201794	0.142823	0.197295	0.26316	0.360439	0.538896	1.10656
48.0407	0.0201428	0.142823	0.197302	0.263139	0.360396	0.538798	1.1064
48.3741	0.0201614	0.142856	0.197292	0.263071	0.360287	0.538666	1.10635
48.7098	0.0202047	0.142812	0.197252	0.263072	0.36027	0.53859	1.10611
49.0479	0.0201268	0.142833	0.197222	0.263002	0.360173	0.538427	1.10596
49.3883	0.0201707	0.142817	0.197164	0.262986	0.360131	0.538327	1.10577
49.731	0.0200563	0.142833	0.197161	0.262938	0.360044	0.53823	1.10572
50.0762	0.0200777	0.142793	0.197202	0.262902	0.360009	0.538099	1.10555
50.4237	0.0201005	0.142789	0.197143	0.262906	0.359934	0.537983	1.10543
50.7737	0.0201078	0.142768	0.197153	0.262832	0.359855	0.537907	1.10518
51.126	0.0201842	0.142737	0.19712	0.262825	0.359789	0.537754	1.105
51.4808	0.0201243	0.142724	0.197102	0.26274	0.359722	0.537669	1.1048
51.8381	0.0201855	0.142713	0.197086	0.262701	0.359652	0.537541	1.10457
52.1978	0.0201322	0.142712	0.197047	0.262656	0.359567	0.537462	1.10442
52.5601	0.0201549	0.142703	0.197047	0.262638	0.359489	0.537303	1.1044
52.9248	0.0201126	0.142716	0.197024	0.262585	0.359449	0.537166	1.10425
53.2921	0.0201948	0.142666	0.196999	0.26258	0.359323	0.537067	1.10406
53.6619	0.0201419	0.142701	0.196976	0.2625	0.359295	0.53696	1.10376
54.0343	0.0201574	0.142634	0.196969	0.262503	0.359241	0.53685	1.10357
54.4092	0.0201448	0.142651	0.196905	0.262442	0.359186	0.536722	1.10362
54.7868	0.0201443	0.142612	0.196897	0.262414	0.35912	0.5366	1.10335
55.167	0.0201765	0.14261	0.196894	0.262367	0.35902	0.536442	1.10313
55.5498	0.0201635	0.142612	0.196858	0.262289	0.358953	0.536353	1.10311
55.9353	0.0201928	0.142606	0.196837	0.262277	0.358883	0.536255	1.10286
56.3234	0.0201288	0.142604	0.196822	0.262219	0.358817	0.536142	1.10271
56.7142	0.0201665	0.142565	0.196806	0.262211	0.358741	0.535967	1.1025
57.1078	0.0201471	0.142567	0.1968	0.26215	0.358651	0.535823	1.10222
57.504	0.0201716	0.142552	0.196747	0.262103	0.358601	0.535754	1.10209
57.903	0.0201557	0.142528	0.196758	0.262093	0.358555	0.535629	1.10197
58.3048	0.0201441	0.14249	0.196731	0.262015	0.358491	0.535499	1.10193
58.7094	0.0201218	0.14249	0.196694	0.262059	0.358415	0.535375	1.10163
59.1168	0.0201595	0.142495	0.196669	0.26194	0.358294	0.535193	1.10144
59.527	0.0201803	0.14248	0.196655	0.261934	0.358271	0.535088	1.10127
60.0	0.0201998	0.142448	0.196613	0.261849	0.358157	0.534986	1.10108
